,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_early_stopping,param_l1_ratio,param_max_iter,param_n_iter_no_change,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
10,0.023199081420898438,0.0073325315704858,0.0,0.0,1e-05,True,0.5,200,10,"{'alpha': 1e-05, 'early_stopping': True, 'l1_ratio': 0.5, 'max_iter': 200, 'n_iter_no_change': 10}",0.5833333333333334,0.6944444444444444,0.75,0.7552447552447552,0.7622377622377622,0.7090520590520589,0.06731686040458107,152
11,0.04720187187194824,0.015264348343578777,0.0015999794006347657,0.0019595666174743037,1e-05,True,0.5,200,20,"{'alpha': 1e-05, 'early_stopping': True, 'l1_ratio': 0.5, 'max_iter': 200, 'n_iter_no_change': 20}",0.7638888888888888,0.7222222222222222,0.5347222222222222,0.7412587412587412,0.7272727272727273,0.6978729603729604,0.08284422129078702,157
12,0.028797721862792967,0.01440149695455645,0.0007996082305908204,0.0015992164611816407,1e-05,True,0.5,500,5,"{'alpha': 1e-05, 'early_stopping': True, 'l1_ratio': 0.5, 'max_iter': 500, 'n_iter_no_change': 5}",0.6875,0.7430555555555556,0.7638888888888888,0.7552447552447552,0.6783216783216783,0.7256021756021755,0.0355988668995878,132
13,0.028000354766845703,0.014531117179700254,0.002399778366088867,0.003199684620236664,1e-05,True,0.5,500,10,"{'alpha': 1e-05, 'early_stopping': True, 'l1_ratio': 0.5, 'max_iter': 500, 'n_iter_no_change': 10}",0.5833333333333334,0.6944444444444444,0.75,0.7552447552447552,0.7622377622377622,0.7090520590520589,0.06731686040458107,152
14,0.04079947471618652,0.015470213900128049,0.001600790023803711,0.001960559384875476,1e-05,True,0.5,500,20,"{'alpha': 1e-05, 'early_stopping': True, 'l1_ratio': 0.5, 'max_iter': 500, 'n_iter_no_change': 20}",0.7638888888888888,0.7222222222222222,0.5347222222222222,0.7412587412587412,0.7272727272727273,0.6978729603729604,0.08284422129078702,157
15,0.02319965362548828,0.019166458605115313,0.0016004085540771485,0.0019600921817873873,1e-05,True,0.5,1000,5,"{'alpha': 1e-05, 'early_stopping': True, 'l1_ratio': 0.5, 'max_iter': 1000, 'n_iter_no_change': 5}",0.6875,0.7430555555555556,0.7638888888888888,0.7552447552447552,0.6783216783216783,0.7256021756021755,0.0355988668995878,132
16,0.020799922943115234,0.007756168290336371,0.0015999317169189454,0.003199863433837891,1e-05,True,0.5,1000,10,"{'alpha': 1e-05, 'early_stopping': True, 'l1_ratio': 0.5, 'max_iter': 1000, 'n_iter_no_change': 10}",0.5833333333333334,0.6944444444444444,0.75,0.7552447552447552,0.7622377622377622,0.7090520590520589,0.06731686040458107,152
17,0.047199678421020505,0.01933273516248578,0.0008001327514648438,0.0016002655029296875,1e-05,True,0.5,1000,20,"{'alpha': 1e-05, 'early_stopping': True, 'l1_ratio': 0.5, 'max_iter': 1000, 'n_iter_no_change': 20}",0.7638888888888888,0.7222222222222222,0.5347222222222222,0.7412587412587412,0.7272727272727273,0.6978729603729604,0.08284422129078702,157
18,0.020000123977661134,0.012133765443049664,0.0007993221282958984,0.0015986442565917968,1e-05,True,0.75,200,5,"{'alpha': 1e-05, 'early_stopping': True, 'l1_ratio': 0.75, 'max_iter': 200, 'n_iter_no_change': 5}",0.7430555555555556,0.7361111111111112,0.7916666666666666,0.7062937062937062,0.7202797202797203,0.739481351981352,0.02904328841509661,118
19,0.040799522399902345,0.021822731044108708,0.0015994071960449218,0.0019588661320600604,1e-05,True,0.75,200,10,"{'alpha': 1e-05, 'early_stopping': True, 'l1_ratio': 0.75, 'max_iter': 200, 'n_iter_no_change': 10}",0.6736111111111112,0.7569444444444444,0.7638888888888888,0.7412587412587412,0.7832167832167832,0.7437839937839938,0.037584463583119405,110
20,0.05440049171447754,0.01689463934080949,0.0015996932983398438,0.0031993865966796872,1e-05,True,0.75,200,20,"{'alpha': 1e-05, 'early_stopping': True, 'l1_ratio': 0.75, 'max_iter': 200, 'n_iter_no_change': 20}",0.6527777777777778,0.75,0.4861111111111111,0.7202797202797203,0.7552447552447552,0.6728826728826729,0.10026454802018946,160
21,0.02160019874572754,0.012025847933568774,0.0007993698120117188,0.0015987396240234376,1e-05,True,0.75,500,5,"{'alpha': 1e-05, 'early_stopping': True, 'l1_ratio': 0.75, 'max_iter': 500, 'n_iter_no_change': 5}",0.7430555555555556,0.7361111111111112,0.7916666666666666,0.7062937062937062,0.7202797202797203,0.739481351981352,0.02904328841509661,118
22,0.031197786331176758,0.017600471466052144,0.0008010387420654297,0.0016020774841308595,1e-05,True,0.75,500,10,"{'alpha': 1e-05, 'early_stopping': True, 'l1_ratio': 0.75, 'max_iter': 500, 'n_iter_no_change': 10}",0.6736111111111112,0.7569444444444444,0.7638888888888888,0.7412587412587412,0.7832167832167832,0.7437839937839938,0.037584463583119405,110
23,0.0488006591796875,0.011142166662778874,0.0,0.0,1e-05,True,0.75,500,20,"{'alpha': 1e-05, 'early_stopping': True, 'l1_ratio': 0.75, 'max_iter': 500, 'n_iter_no_change': 20}",0.6527777777777778,0.75,0.4861111111111111,0.7202797202797203,0.7552447552447552,0.6728826728826729,0.10026454802018946,160
24,0.014400529861450195,0.010909688207169171,0.0023992061614990234,0.0019589446743647114,1e-05,True,0.75,1000,5,"{'alpha': 1e-05, 'early_stopping': True, 'l1_ratio': 0.75, 'max_iter': 1000, 'n_iter_no_change': 5}",0.7430555555555556,0.7361111111111112,0.7916666666666666,0.7062937062937062,0.7202797202797203,0.739481351981352,0.02904328841509661,118
25,0.01999945640563965,0.008390567457342391,0.0008001327514648438,0.0016002655029296875,1e-05,True,0.75,1000,10,"{'alpha': 1e-05, 'early_stopping': True, 'l1_ratio': 0.75, 'max_iter': 1000, 'n_iter_no_change': 10}",0.6736111111111112,0.7569444444444444,0.7638888888888888,0.7412587412587412,0.7832167832167832,0.7437839937839938,0.037584463583119405,110
26,0.04639997482299805,0.0114817431448271,0.0015999317169189454,0.0019595081663236692,1e-05,True,0.75,1000,20,"{'alpha': 1e-05, 'early_stopping': True, 'l1_ratio': 0.75, 'max_iter': 1000, 'n_iter_no_change': 20}",0.6527777777777778,0.75,0.4861111111111111,0.7202797202797203,0.7552447552447552,0.6728826728826729,0.10026454802018946,160
27,0.02479977607727051,0.004664726047007063,0.0,0.0,1e-05,False,0.25,200,5,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.25, 'max_iter': 200, 'n_iter_no_change': 5}",0.6388888888888888,0.7569444444444444,0.7847222222222222,0.7692307692307693,0.7902097902097902,0.747999222999223,0.0557963640534494,107
28,0.04719901084899902,0.011142916781489029,0.005600500106811524,0.007418573082351076,1e-05,False,0.25,200,10,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.25, 'max_iter': 200, 'n_iter_no_change': 10}",0.6736111111111112,0.7847222222222222,0.8194444444444444,0.8041958041958042,0.7552447552447552,0.7674436674436673,0.05158819808155142,73
29,0.09759912490844727,0.024879447981298222,0.0008002281188964844,0.001600456237792969,1e-05,False,0.25,200,20,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.25, 'max_iter': 200, 'n_iter_no_change': 20}",0.7708333333333334,0.7152777777777778,0.7083333333333334,0.7762237762237763,0.6993006993006993,0.733993783993784,0.03271966497867254,121
30,0.030399608612060546,0.014879745787884622,0.0,0.0,1e-05,False,0.25,500,5,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.25, 'max_iter': 500, 'n_iter_no_change': 5}",0.6388888888888888,0.7569444444444444,0.7847222222222222,0.7692307692307693,0.7902097902097902,0.747999222999223,0.0557963640534494,107
31,0.04800047874450684,0.01943168238739372,0.005599164962768554,0.006973475908543861,1e-05,False,0.25,500,10,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.25, 'max_iter': 500, 'n_iter_no_change': 10}",0.6736111111111112,0.7847222222222222,0.8194444444444444,0.8041958041958042,0.7552447552447552,0.7674436674436673,0.05158819808155142,73
32,0.11039962768554687,0.03671278371062133,0.0,0.0,1e-05,False,0.25,500,20,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.25, 'max_iter': 500, 'n_iter_no_change': 20}",0.7291666666666666,0.7152777777777778,0.5138888888888888,0.8321678321678322,0.6993006993006993,0.6979603729603729,0.10312077880465446,155
33,0.036800813674926755,0.018830358070582486,0.0007994174957275391,0.0015988349914550781,1e-05,False,0.25,1000,5,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.25, 'max_iter': 1000, 'n_iter_no_change': 5}",0.6388888888888888,0.7569444444444444,0.7847222222222222,0.7692307692307693,0.7902097902097902,0.747999222999223,0.0557963640534494,107
34,0.03759989738464355,0.007419205613231609,0.0015997886657714844,0.001959332969516342,1e-05,False,0.25,1000,10,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.25, 'max_iter': 1000, 'n_iter_no_change': 10}",0.6736111111111112,0.7847222222222222,0.8194444444444444,0.8041958041958042,0.7552447552447552,0.7674436674436673,0.05158819808155142,73
35,0.09519929885864258,0.02254212444106921,0.0016001224517822265,0.0019597418374824524,1e-05,False,0.25,1000,20,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.25, 'max_iter': 1000, 'n_iter_no_change': 20}",0.7291666666666666,0.7152777777777778,0.5138888888888888,0.8321678321678322,0.6993006993006993,0.6979603729603729,0.10312077880465446,155
36,0.0272003173828125,0.0029925100356891494,0.0007998466491699219,0.0015996932983398438,1e-05,False,0.5,200,5,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.5, 'max_iter': 200, 'n_iter_no_change': 5}",0.7569444444444444,0.7152777777777778,0.7847222222222222,0.7482517482517482,0.8111888111888111,0.7632770007770009,0.03263502410433793,85
37,0.038399887084960935,0.01352904217822991,0.0008000373840332031,0.0016000747680664062,1e-05,False,0.5,200,10,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.5, 'max_iter': 200, 'n_iter_no_change': 10}",0.6805555555555556,0.7361111111111112,0.7847222222222222,0.7342657342657343,0.6853146853146853,0.7241938616938617,0.038270192049614266,138
38,0.09199376106262207,0.016792910477934266,0.0016000747680664062,0.0019596833718337034,1e-05,False,0.5,200,20,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.5, 'max_iter': 200, 'n_iter_no_change': 20}",0.7291666666666666,0.6875,0.7708333333333334,0.7902097902097902,0.7762237762237763,0.7507867132867132,0.03761841207368577,103
39,0.028800296783447265,0.010245075436774482,0.0008000373840332031,0.0016000747680664062,1e-05,False,0.5,500,5,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.5, 'max_iter': 500, 'n_iter_no_change': 5}",0.7569444444444444,0.7152777777777778,0.7847222222222222,0.7482517482517482,0.8111888111888111,0.7632770007770009,0.03263502410433793,85
40,0.04959864616394043,0.020016965193835407,0.0016008377075195312,0.0019606183520668513,1e-05,False,0.5,500,10,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.5, 'max_iter': 500, 'n_iter_no_change': 10}",0.6805555555555556,0.7361111111111112,0.7847222222222222,0.7342657342657343,0.6853146853146853,0.7241938616938617,0.038270192049614266,138
41,0.1463998317718506,0.06865877931840225,0.0,0.0,1e-05,False,0.5,500,20,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.5, 'max_iter': 500, 'n_iter_no_change': 20}",0.7291666666666666,0.7083333333333334,0.6666666666666666,0.8251748251748252,0.7762237762237763,0.7411130536130537,0.05487920377048353,113
42,0.03359980583190918,0.01120075841765751,0.0015999317169189454,0.0019595081663236692,1e-05,False,0.5,1000,5,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'n_iter_no_change': 5}",0.7569444444444444,0.7152777777777778,0.7847222222222222,0.7482517482517482,0.8111888111888111,0.7632770007770009,0.03263502410433793,85
43,0.05359969139099121,0.005987396807389123,0.0008002758026123047,0.0016005516052246093,1e-05,False,0.5,1000,10,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'n_iter_no_change': 10}",0.6805555555555556,0.7361111111111112,0.7847222222222222,0.7342657342657343,0.6853146853146853,0.7241938616938617,0.038270192049614266,138
44,0.13759965896606446,0.055919598029301604,0.007999944686889648,0.011026975959366754,1e-05,False,0.5,1000,20,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'n_iter_no_change': 20}",0.7291666666666666,0.7083333333333334,0.6666666666666666,0.8251748251748252,0.7762237762237763,0.7411130536130537,0.05487920377048353,113
45,0.02000002861022949,0.013144011400105285,0.007201290130615235,0.01055488077516725,1e-05,False,0.75,200,5,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.75, 'max_iter': 200, 'n_iter_no_change': 5}",0.75,0.7430555555555556,0.7638888888888888,0.7762237762237763,0.7972027972027972,0.7660742035742036,0.019313295646721046,79
46,0.048800420761108396,0.01394950862430637,0.002400636672973633,0.001960112664069029,1e-05,False,0.75,200,10,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.75, 'max_iter': 200, 'n_iter_no_change': 10}",0.7013888888888888,0.7083333333333334,0.7847222222222222,0.7412587412587412,0.7342657342657343,0.733993783993784,0.029488187190830087,121
47,0.08479905128479004,0.00992836822369912,0.0008000373840332031,0.0016000747680664062,1e-05,False,0.75,200,20,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.75, 'max_iter': 200, 'n_iter_no_change': 20}",0.7430555555555556,0.7291666666666666,0.7361111111111112,0.7482517482517482,0.6993006993006993,0.7311771561771562,0.017187975731104494,125
48,0.018400049209594725,0.007419323776515501,0.0,0.0,1e-05,False,0.75,500,5,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.75, 'max_iter': 500, 'n_iter_no_change': 5}",0.75,0.7430555555555556,0.7638888888888888,0.7762237762237763,0.7972027972027972,0.7660742035742036,0.019313295646721046,79
49,0.05039982795715332,0.018863185709083435,0.0024003028869628907,0.00320054294310584,1e-05,False,0.75,500,10,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.75, 'max_iter': 500, 'n_iter_no_change': 10}",0.7013888888888888,0.7083333333333334,0.7847222222222222,0.7412587412587412,0.7342657342657343,0.733993783993784,0.029488187190830087,121
50,0.10639967918395996,0.01763583737584535,0.0,0.0,1e-05,False,0.75,500,20,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.75, 'max_iter': 500, 'n_iter_no_change': 20}",0.6388888888888888,0.7291666666666666,0.7083333333333334,0.8111888111888111,0.7132867132867133,0.7201728826728827,0.05506263578325766,141
51,0.019199848175048828,0.011702195077157758,0.000800323486328125,0.0016006469726562503,1e-05,False,0.75,1000,5,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.75, 'max_iter': 1000, 'n_iter_no_change': 5}",0.75,0.7430555555555556,0.7638888888888888,0.7762237762237763,0.7972027972027972,0.7660742035742036,0.019313295646721046,79
52,0.03999981880187988,0.015388394225990414,0.0008002758026123047,0.0016005516052246093,1e-05,False,0.75,1000,10,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.75, 'max_iter': 1000, 'n_iter_no_change': 10}",0.7013888888888888,0.7083333333333334,0.7847222222222222,0.7412587412587412,0.7342657342657343,0.733993783993784,0.029488187190830087,121
53,0.11280021667480469,0.027527599190443754,0.0015999317169189454,0.0019595083403778036,1e-05,False,0.75,1000,20,"{'alpha': 1e-05, 'early_stopping': False, 'l1_ratio': 0.75, 'max_iter': 1000, 'n_iter_no_change': 20}",0.6388888888888888,0.7291666666666666,0.7083333333333334,0.8111888111888111,0.7132867132867133,0.7201728826728827,0.05506263578325766,141
54,0.011999893188476562,0.003577823109613792,0.0056000232696533205,0.011200046539306641,0.0001,True,0.25,200,5,"{'alpha': 0.0001, 'early_stopping': True, 'l1_ratio': 0.25, 'max_iter': 200, 'n_iter_no_change': 5}",0.7569444444444444,0.7430555555555556,0.6458333333333334,0.7412587412587412,0.6783216783216783,0.7130827505827506,0.043236373441938834,149
55,0.019999933242797852,0.006693878026980235,0.002399730682373047,0.0019593719108434377,0.0001,True,0.25,200,10,"{'alpha': 0.0001, 'early_stopping': True, 'l1_ratio': 0.25, 'max_iter': 200, 'n_iter_no_change': 10}",0.7013888888888888,0.7361111111111112,0.8055555555555556,0.7692307692307693,0.7692307692307693,0.7563034188034188,0.03516629249286553,100
56,0.03919978141784668,0.01627444439705349,0.0,0.0,0.0001,True,0.25,200,20,"{'alpha': 0.0001, 'early_stopping': True, 'l1_ratio': 0.25, 'max_iter': 200, 'n_iter_no_change': 20}",0.7569444444444444,0.7569444444444444,0.7361111111111112,0.7972027972027972,0.7622377622377622,0.7618881118881118,0.019801932829332146,88
57,0.011200046539306641,0.002992318975558333,0.0007998466491699219,0.0015996932983398438,0.0001,True,0.25,500,5,"{'alpha': 0.0001, 'early_stopping': True, 'l1_ratio': 0.25, 'max_iter': 500, 'n_iter_no_change': 5}",0.7569444444444444,0.7430555555555556,0.6458333333333334,0.7412587412587412,0.6783216783216783,0.7130827505827506,0.043236373441938834,149
58,0.029600238800048827,0.019032456797899035,0.0024000167846679687,0.001959605512387423,0.0001,True,0.25,500,10,"{'alpha': 0.0001, 'early_stopping': True, 'l1_ratio': 0.25, 'max_iter': 500, 'n_iter_no_change': 10}",0.7013888888888888,0.7361111111111112,0.8055555555555556,0.7692307692307693,0.7692307692307693,0.7563034188034188,0.03516629249286553,100
59,0.04000058174133301,0.014751288114960784,0.0007996559143066406,0.0015993118286132812,0.0001,True,0.25,500,20,"{'alpha': 0.0001, 'early_stopping': True, 'l1_ratio': 0.25, 'max_iter': 500, 'n_iter_no_change': 20}",0.7569444444444444,0.7569444444444444,0.7361111111111112,0.7972027972027972,0.7622377622377622,0.7618881118881118,0.019801932829332146,88
60,0.011999750137329101,0.0035773429450533943,0.0015997886657714844,0.0019593331087721017,0.0001,True,0.25,1000,5,"{'alpha': 0.0001, 'early_stopping': True, 'l1_ratio': 0.25, 'max_iter': 1000, 'n_iter_no_change': 5}",0.7569444444444444,0.7430555555555556,0.6458333333333334,0.7412587412587412,0.6783216783216783,0.7130827505827506,0.043236373441938834,149
61,0.020000171661376954,0.010430991924819312,0.0008001327514648438,0.0016002655029296875,0.0001,True,0.25,1000,10,"{'alpha': 0.0001, 'early_stopping': True, 'l1_ratio': 0.25, 'max_iter': 1000, 'n_iter_no_change': 10}",0.7013888888888888,0.7361111111111112,0.8055555555555556,0.7692307692307693,0.7692307692307693,0.7563034188034188,0.03516629249286553,100
62,0.027999687194824218,0.004382507594144281,0.0007999420166015625,0.001599884033203125,0.0001,True,0.25,1000,20,"{'alpha': 0.0001, 'early_stopping': True, 'l1_ratio': 0.25, 'max_iter': 1000, 'n_iter_no_change': 20}",0.7569444444444444,0.7569444444444444,0.7361111111111112,0.7972027972027972,0.7622377622377622,0.7618881118881118,0.019801932829332146,88
63,0.012000226974487304,0.0025312975776210604,0.0008000373840332031,0.0016000747680664064,0.0001,True,0.5,200,5,"{'alpha': 0.0001, 'early_stopping': True, 'l1_ratio': 0.5, 'max_iter': 200, 'n_iter_no_change': 5}",0.75,0.7638888888888888,0.7013888888888888,0.7482517482517482,0.6643356643356644,0.7255730380730381,0.03718600221079346,135
64,0.015999889373779295,0.0025299403944605107,0.0008000373840332031,0.0016000747680664064,0.0001,True,0.5,200,10,"{'alpha': 0.0001, 'early_stopping': True, 'l1_ratio': 0.5, 'max_iter': 200, 'n_iter_no_change': 10}",0.6388888888888888,0.7083333333333334,0.8055555555555556,0.7832167832167832,0.7622377622377622,0.7396464646464647,0.059808609609014414,115
65,0.029600143432617188,0.008236087791624118,0.0008000850677490235,0.001600170135498047,0.0001,True,0.5,200,20,"{'alpha': 0.0001, 'early_stopping': True, 'l1_ratio': 0.5, 'max_iter': 200, 'n_iter_no_change': 20}",0.7708333333333334,0.7569444444444444,0.7708333333333334,0.7692307692307693,0.7692307692307693,0.7674145299145299,0.005283873084990726,76
66,0.011199331283569336,0.003919269527411046,0.001600027084350586,0.0019596249786993,0.0001,True,0.5,500,5,"{'alpha': 0.0001, 'early_stopping': True, 'l1_ratio': 0.5, 'max_iter': 500, 'n_iter_no_change': 5}",0.75,0.7638888888888888,0.7013888888888888,0.7482517482517482,0.6643356643356644,0.7255730380730381,0.03718600221079346,135
67,0.03039994239807129,0.014445164623386842,0.0,0.0,0.0001,True,0.5,500,10,"{'alpha': 0.0001, 'early_stopping': True, 'l1_ratio': 0.5, 'max_iter': 500, 'n_iter_no_change': 10}",0.6388888888888888,0.7083333333333334,0.8055555555555556,0.7832167832167832,0.7622377622377622,0.7396464646464647,0.059808609609014414,115
68,0.03520011901855469,0.011973474499160355,0.0008000373840332031,0.0016000747680664062,0.0001,True,0.5,500,20,"{'alpha': 0.0001, 'early_stopping': True, 'l1_ratio': 0.5, 'max_iter': 500, 'n_iter_no_change': 20}",0.7708333333333334,0.7569444444444444,0.7708333333333334,0.7692307692307693,0.7692307692307693,0.7674145299145299,0.005283873084990726,76
69,0.015199899673461914,0.00688536184279462,0.0,0.0,0.0001,True,0.5,1000,5,"{'alpha': 0.0001, 'early_stopping': True, 'l1_ratio': 0.5, 'max_iter': 1000, 'n_iter_no_change': 5}",0.75,0.7638888888888888,0.7013888888888888,0.7482517482517482,0.6643356643356644,0.7255730380730381,0.03718600221079346,135
70,0.015999794006347656,1.5377536293599225e-06,0.0008001327514648438,0.0016002655029296875,0.0001,True,0.5,1000,10,"{'alpha': 0.0001, 'early_stopping': True, 'l1_ratio': 0.5, 'max_iter': 1000, 'n_iter_no_change': 10}",0.6388888888888888,0.7083333333333334,0.8055555555555556,0.7832167832167832,0.7622377622377622,0.7396464646464647,0.059808609609014414,115
71,0.028000259399414064,0.004381419364909124,0.0,0.0,0.0001,True,0.5,1000,20,"{'alpha': 0.0001, 'early_stopping': True, 'l1_ratio': 0.5, 'max_iter': 1000, 'n_iter_no_change': 20}",0.7708333333333334,0.7569444444444444,0.7708333333333334,0.7692307692307693,0.7692307692307693,0.7674145299145299,0.005283873084990726,76
72,0.011999559402465821,0.0025301666255840316,0.0,0.0,0.0001,True,0.75,200,5,"{'alpha': 0.0001, 'early_stopping': True, 'l1_ratio': 0.75, 'max_iter': 200, 'n_iter_no_change': 5}",0.7638888888888888,0.75,0.7222222222222222,0.7272727272727273,0.6923076923076923,0.7311383061383061,0.02461958565314187,126
73,0.015200090408325196,0.004664587022016988,0.0032000064849853514,0.0016000032877896827,0.0001,True,0.75,200,10,"{'alpha': 0.0001, 'early_stopping': True, 'l1_ratio': 0.75, 'max_iter': 200, 'n_iter_no_change': 10}",0.7361111111111112,0.7152777777777778,0.7708333333333334,0.7902097902097902,0.7762237762237763,0.7577311577311577,0.027706394197819728,94
74,0.03360028266906738,0.006499704856074432,0.0,0.0,0.0001,True,0.75,200,20,"{'alpha': 0.0001, 'early_stopping': True, 'l1_ratio': 0.75, 'max_iter': 200, 'n_iter_no_change': 20}",0.75,0.7430555555555556,0.7291666666666666,0.8181818181818182,0.7972027972027972,0.7675213675213676,0.0341295352493189,70
75,0.011200284957885743,0.0016003133322782558,0.0007997512817382813,0.0015995025634765628,0.0001,True,0.75,500,5,"{'alpha': 0.0001, 'early_stopping': True, 'l1_ratio': 0.75, 'max_iter': 500, 'n_iter_no_change': 5}",0.7638888888888888,0.75,0.7222222222222222,0.7272727272727273,0.6923076923076923,0.7311383061383061,0.02461958565314187,126
